CustomerID,Recency,Frequency,Monetary,Cluster
C385928,449,1,15004.25,2
C385967,882,1,322.56,0
C386010,844,1,4801.28,0
C386044,976,1,1200.32,0
C386155,1002,1,300.08,0
C386229,63,1,162.64,1
C386337,453,1,2700.7200000000003,1
C386427,570,1,4801.28,3
C386445,122,1,35.84,1
C386459,391,1,1016.5,1
C386596,1007,1,7502.0,0
C386605,32,1,1200.32,1
C386629,360,1,1200.32,1
C386686,1056,1,47.07,0
C386720,762,1,4801.28,3
C386889,425,1,1016.5,1
C386983,578,1,5.23,3
C387074,334,1,9602.72,2
C387120,1066,1,300.08,0
C387164,304,1,16800.0,2
C387272,305,1,7502.0,1
C387317,1029,1,7502.0,0
C387360,874,1,2700.7200000000003,0
C387443,762,1,47.07,3
C387450,882,1,1200.32,0
C387559,451,1,1200.32,1
C387635,974,1,322.56,0
C387670,367,1,83.68,1
C387748,790,1,573.44,0
C387782,1058,1,300.08,0
C387840,695,1,1050.0,3
C387867,275,1,35.84,1
C388069,155,1,2400.68,1
C388110,1056,1,11.73,0
C388132,392,1,5.23,1
C388199,303,1,1200.32,1
C388216,877,1,143.36,0
C388363,480,1,2700.7200000000003,3
C388366,753,1,1200.32,3
C388379,1007,1,365.94,0
C388543,574,1,322.56,3
C388552,973,1,83.68,0
C388569,455,1,47.07,1
C388728,1064,1,9602.72,2
C388952,943,1,1200.32,0
C389009,605,1,4801.28,3
C389072,424,1,83.68,1
C389093,366,1,2400.68,1
C389109,519,1,20.92,3
C389317,634,1,365.94,3
C389474,969,1,20.92,0
C389561,1007,1,365.94,0
C389618,793,1,35.84,0
C389764,539,1,1200.32,3
C389917,122,1,7502.0,1
C390025,517,1,83.68,3
C390066,843,1,1016.5,0
C390157,876,1,365.94,0
C390239,512,1,83.68,3
C390272,1001,1,35.84,0
C390273,1007,1,300.08,0
C390469,479,1,7502.0,1
C390596,667,1,2400.68,3
C390648,784,1,300.08,0
C390793,92,1,1200.32,1
C390865,814,1,1200.32,0
C390897,760,1,2700.7200000000003,3
C390904,849,1,4801.28,0
C390949,397,1,300.08,1
C390994,581,1,9450.0,2
C391052,418,1,105.57,1
C391092,482,1,83.68,3
C391175,367,1,600.17,1
C391237,547,1,322.56,3
C391322,513,1,7502.0,3
C391325,1003,1,1200.32,0
C391343,2,1,4801.28,1
C391495,361,1,9602.72,2
C391524,906,1,9602.72,2
C391649,520,1,300.08,3
C391740,726,1,600.17,3
C391754,550,1,2700.7200000000003,3
C391762,1056,1,1016.5,0
C391993,513,1,105.57,3
C391999,520,1,293.25,3
C392112,880,1,1200.32,0
C392114,539,1,40.66,3
C392145,972,1,2700.7200000000003,0
C392188,911,1,7502.0,0
C392269,389,1,378.75,1
C392304,393,1,322.56,1
C392378,122,1,4801.28,1
C392390,639,1,11.73,3
C392460,578,1,105.57,3
C392494,570,1,40.66,3
C392548,450,1,4801.28,1
C392614,667,1,7502.0,3
C392635,1027,1,40.66,0
C392644,851,1,1200.32,0
C392816,696,1,5.23,3
C392896,63,1,47.07,1
C392957,216,1,83.68,1
C392962,724,1,365.94,3
C392980,969,1,650.56,0
C393297,541,1,16800.0,2
C393304,751,1,300.08,3
C393342,546,1,136.35000000000002,3
C393397,388,1,47.07,1
C393470,941,1,7502.0,0
C393497,418,1,896.0,1
C393499,692,1,1200.32,3
C393561,904,1,130.75,0
C393584,397,1,300.08,1
C393682,427,1,573.44,1
C393684,364,1,2700.7200000000003,1
C393686,642,1,162.64,3
C393700,847,1,162.64,0
C393958,1029,1,35.84,0
C393996,996,1,5401.53,0
C394098,420,1,300.08,1
C394159,575,1,5401.53,3
C394187,603,1,1016.5,3
C394397,882,1,365.94,0
C394424,419,1,7502.0,1
C394608,731,1,322.56,3
C394675,393,1,7502.0,1
C394676,215,1,143.36,1
C394786,577,1,35.84,3
C394853,937,1,83.68,0
C395051,632,1,4200.0,3
C395206,123,1,5.23,1
C395225,666,1,4801.28,3
C395241,1062,1,242.4,0
C395735,155,1,5401.53,1
C395905,732,1,5401.53,3
C395907,275,1,9602.72,1
C395992,602,1,162.64,3
C396258,1001,1,300.08,0
C396377,1058,1,130.75,0
C396571,843,1,35.84,0
C396595,93,1,130.75,1
C396617,1024,1,365.94,0
C396647,1055,1,7502.0,0
C396724,789,1,16800.0,2
C396795,153,1,4801.28,1
C396825,971,1,293.25,0
C396859,1033,1,35.84,0
C396871,1034,1,1200.32,0
C396914,575,1,7502.0,3
C396979,544,1,242.4,3
C397017,723,1,1200.32,3
C397115,581,1,4801.28,3
C397151,641,1,293.25,3
C397164,935,1,896.0,0
C397242,215,1,300.08,1
C397320,488,1,2700.7200000000003,3
C397325,482,1,4801.28,3
C397334,394,1,4801.28,1
C397439,486,1,1200.32,3
C397510,418,1,47.07,1
C397565,607,1,162.64,3
C397604,694,1,300.08,3
C397647,731,1,5.23,3
C397739,758,1,11.73,3
C397967,723,1,136.35000000000002,3
C397997,793,1,896.0,0
C398073,124,1,300.08,1
C398123,483,1,130.75,3
C398234,909,1,4801.28,0
C398320,539,1,378.75,3
C398345,486,1,5.23,3
C398365,124,1,300.08,1
C398438,635,1,47.07,3
C398492,849,1,130.75,0
C398589,359,1,365.94,1
C398608,823,1,7502.0,0
C398661,880,1,300.08,0
C398876,904,1,322.56,0
C398880,455,1,600.17,1
C399060,389,1,1200.32,1
C399192,693,1,896.0,3
C399198,793,1,2700.7200000000003,0
C399231,1000,1,2400.68,0
C399234,944,1,1200.32,0
C399308,550,1,365.94,3
C399332,454,1,16800.0,2
C399417,885,1,365.94,0
C399503,423,1,1200.32,1
C399526,692,1,896.0,3
C399642,915,1,2400.68,0
C399643,93,1,1016.5,1
C399645,975,1,300.08,0
C399654,483,1,650.56,3
C399708,1035,1,300.08,0
C399804,783,1,300.08,0
C399837,423,1,7502.0,1
C399838,1004,1,650.56,0
C400051,336,1,7502.0,1
C400112,487,1,35.84,3
C400148,910,1,35.84,0
C400248,845,1,300.08,0
C400253,458,1,4801.28,1
C400254,942,1,47.07,0
C400277,546,1,5.23,3
C400334,1031,1,896.0,0
C400405,391,1,1050.0,1
C400411,854,1,1200.32,0
C400448,847,1,2700.7200000000003,0
C400486,386,1,16800.0,2
C400518,1060,1,15.15,0
C400590,358,1,7502.0,1
C400604,541,1,4801.28,3
C400606,751,1,5.23,3
C400746,1003,1,300.08,0
C400778,642,1,5401.53,3
C400930,277,1,242.4,1
C400970,936,1,47.07,0
C401090,570,1,20.92,3
C401139,511,1,1200.32,3
C401237,611,1,322.56,3
C401244,727,1,322.56,3
C401284,1063,1,4801.28,0
C401394,851,1,322.56,0
C401409,724,1,4801.28,3
C401429,1033,1,4200.0,0
C401506,915,1,47.07,0
C401524,695,1,1200.32,3
C401566,1024,1,4801.28,0
C401625,1002,1,322.56,0
C401627,427,1,46.92,1
C401641,1060,1,162.64,0
C401728,880,1,1016.5,0
C401773,359,1,20.92,1
C401823,694,1,47.07,3
C401852,752,1,20.92,3
C401963,417,1,365.94,1
C402015,577,1,1200.32,3
C402056,277,1,16800.0,2
C402058,366,1,136.35000000000002,1
C402100,726,1,60.6,3
C402407,572,1,9602.72,2
C402424,453,1,2700.7200000000003,1
C402431,880,1,4801.28,0
C402433,751,1,7502.0,3
C402577,752,1,4801.28,3
C402581,906,1,136.35000000000002,0
C402700,576,1,143.36,3
C402705,973,1,896.0,0
C402774,154,1,2700.7200000000003,1
C402859,607,1,573.44,3
C402861,364,1,46.92,1
C402891,544,1,40.66,3
C402952,548,1,130.75,3
C403019,450,1,130.75,1
C403051,540,1,47.07,3
C403184,1025,1,600.17,0
C403266,509,1,5.23,3
C403442,690,1,16800.0,2
C403569,725,1,300.08,3
C403644,845,1,15.15,0
C403712,849,1,7502.0,0
C403783,722,1,187.68,3
C403893,694,1,378.75,3
C403968,549,1,83.68,3
C404241,880,1,300.08,0
C404269,820,1,162.64,0
C404411,642,1,1200.32,3
C404549,722,1,322.56,3
C404594,611,1,130.75,3
C404618,367,1,573.44,1
C404636,2,1,7502.0,1
C404706,663,1,162.64,3
C404769,816,1,7502.0,0
C404811,851,1,365.94,0
C405031,974,1,47.07,0
C405158,487,1,1200.32,3
C405178,788,1,300.08,0
C405354,759,1,293.25,3
C405356,696,1,322.56,3
C405362,821,1,1200.32,0
C405488,456,1,46.92,1
C405572,93,1,5.23,1
C405731,664,1,650.56,3
C405844,760,1,4200.0,3
C405918,548,1,1200.32,3
C405956,817,1,83.68,0
C406064,941,1,300.08,0
C406248,905,1,322.56,0
C406307,876,1,20.92,0
C406357,482,1,15.15,3
C406460,447,1,322.56,1
C406480,425,1,2400.68,1
C406555,819,1,4801.28,0
C406595,1029,1,365.94,0
C406603,1007,1,16800.0,2
C406746,573,1,1050.0,3
C406772,428,1,47.07,1
C406788,428,1,1016.5,1
C406999,1031,1,1200.32,0
C407038,428,1,4200.0,1
C407060,604,1,1016.5,3
C407210,367,1,83.68,1
C407276,875,1,7502.0,0
C407324,63,1,600.17,1
C407335,664,1,322.56,3
C407478,489,1,1200.32,3
C407526,905,1,1200.32,0
C407586,760,1,300.08,3
C407667,843,1,365.94,0
C407728,698,1,9602.72,2
C407802,695,1,35.84,3
C408070,577,1,15.15,3
C408076,513,1,2700.7200000000003,3
C408106,543,1,1200.32,3
C408144,877,1,105.57,0
C408146,604,1,187.68,3
C408204,906,1,7502.0,0
C408218,549,1,4801.28,3
C408271,545,1,143.36,3
C408348,2,1,2400.68,1
C408352,997,1,1200.32,0
C408359,944,1,4801.28,0
C408454,936,1,9450.0,2
C408480,758,1,20.92,3
C408548,478,1,2700.7200000000003,3
C408584,969,1,1200.32,0
C408592,935,1,47.07,0
C408766,31,1,1050.0,1
C408810,852,1,650.56,0
C408927,974,1,1016.5,0
C408981,361,1,242.4,1
C408996,387,1,7502.0,1
C409005,668,1,20.92,3
C409079,420,1,365.94,1
C409133,784,1,9450.0,2
C409196,999,1,5401.53,0
C409283,670,1,600.17,3
C409499,423,1,650.56,1
C409521,759,1,4801.28,3
C409588,447,1,7502.0,1
C409639,484,1,650.56,3
C409875,550,1,7502.0,3
C409974,820,1,40.66,0
C410044,396,1,9602.72,2
C410188,396,1,573.44,1
C410201,604,1,40.66,3
C410209,513,1,11.73,3
C410210,904,1,573.44,0
C410406,996,1,9450.0,2
C410429,1000,1,365.94,0
C410490,659,1,7502.0,3
C410514,364,1,130.75,1
C410597,183,1,650.56,1
C410747,906,1,83.68,0
C410752,360,1,1016.5,1
C410760,937,1,5401.53,0
C410848,668,1,1016.5,3
C410955,482,1,4801.28,3
C411244,519,1,26250.0,2
C411326,336,1,300.08,1
C411407,570,1,83.68,3
C411423,481,1,896.0,3
C411554,575,1,83.68,3
C411654,633,1,11.73,3
C411773,123,1,600.17,1
C411795,366,1,136.35000000000002,1
C411824,1027,1,162.64,0
C411888,545,1,20.92,3
C411896,853,1,5.23,0
C412167,820,1,4801.28,0
C412274,485,1,300.08,3
C412280,913,1,60.6,0
C412415,877,1,130.75,0
C412421,940,1,2700.7200000000003,0
C412458,732,1,5401.53,3
C412531,821,1,4801.28,0
C412615,605,1,83.68,3
C412680,636,1,5401.53,3
C412707,478,1,9602.72,2
C412735,666,1,47.07,3
C412792,849,1,9450.0,2
C412961,723,1,365.94,3
C412970,244,1,1200.32,1
C412976,393,1,11.73,1
C412993,572,1,365.94,3
C413016,727,1,40.66,3
C413049,850,1,40.66,0
C413113,945,1,2700.7200000000003,0
C413122,520,1,896.0,3
C413139,727,1,5401.53,3
C413192,1,1,20.92,1
C413289,632,1,83.68,3
C413305,659,1,5.23,3
C413337,600,1,1016.5,3
C413385,155,1,365.94,1
C413451,602,1,650.56,3
C413486,975,1,9450.0,2
C413493,912,1,4801.28,0
C413526,843,1,16800.0,2
C413558,660,1,105.57,3
C413566,303,1,1200.32,1
C413646,359,1,16800.0,2
C413755,975,1,162.64,0
C413781,546,1,35.84,3
C413999,1058,1,162.64,0
C414050,730,1,47.07,3
C414054,570,1,5401.53,3
C414137,1057,1,83.68,0
C414247,607,1,2700.7200000000003,3
C414285,482,1,2400.68,3
C414521,366,1,35.84,1
C414525,1059,1,1200.32,0
C414538,448,1,83.68,1
C414575,790,1,5.23,0
C414588,936,1,162.64,0
C414768,422,1,1200.32,1
C414774,305,1,7502.0,1
C414801,541,1,5.23,3
C414808,640,1,83.68,3
C414957,483,1,7502.0,1
C414979,1033,1,9602.72,2
C415023,700,1,5.23,3
C415097,659,1,1016.5,3
C415234,1003,1,7502.0,0
C415243,753,1,136.35000000000002,3
C415297,1003,1,300.08,0
C415327,938,1,650.56,0
C415349,62,1,365.94,1
C415769,542,1,83.68,3
C415771,728,1,7502.0,3
C415783,387,1,40.66,1
C415826,906,1,20.92,0
C415922,519,1,4801.28,3
C415932,363,1,130.75,1
C415999,1055,1,1200.32,0
C416002,367,1,7502.0,1
C416091,1033,1,650.56,0
C416177,427,1,1200.32,1
C416318,422,1,4801.28,1
C416352,785,1,4801.28,0
C416387,511,1,162.64,3
C416410,450,1,322.56,1
C416445,509,1,4801.28,3
C416594,1066,1,650.56,0
C416964,1029,1,20.92,0
C417007,396,1,130.75,1
C417062,757,1,40.66,3
C417231,453,1,7502.0,1
C417296,458,1,130.75,1
C417356,844,1,2700.7200000000003,0
C417371,357,1,47.07,1
C417408,692,1,4801.28,3
C417440,699,1,15004.25,2
C417505,639,1,2700.7200000000003,3
C417584,397,1,1200.32,1
C417788,693,1,1200.32,3
C417874,185,1,11.73,1
C417952,390,1,2700.7200000000003,1
C417990,726,1,600.17,3
C418056,367,1,47.07,1
C418156,1027,1,2700.7200000000003,0
C418259,1061,1,143.36,0
C418281,520,1,20.92,3
C418329,634,1,2700.7200000000003,3
C418502,727,1,300.08,3
C418511,509,1,300.08,3
C418514,122,1,1200.32,1
C418629,246,1,15.15,1
C418785,786,1,187.68,0
C418859,908,1,7502.0,0
C418966,999,1,4801.28,0
C418983,854,1,136.35000000000002,0
C419049,876,1,130.75,0
C419192,946,1,1200.32,0
C419219,885,1,365.94,0
C419280,517,1,322.56,3
C419312,427,1,47.07,1
C419331,815,1,322.56,0
C419471,1027,1,4801.28,0
C419499,996,1,136.35000000000002,0
C419575,699,1,15.15,3
C419632,905,1,20.92,0
C419701,721,1,187.68,3
C419781,875,1,300.08,0
C419814,760,1,20.92,3
C419998,817,1,7502.0,0
C420068,999,1,300.08,0
C420104,418,1,896.0,1
C420110,698,1,7502.0,3
C420174,390,1,83.68,1
C420242,845,1,15004.25,2
C420261,907,1,896.0,0
C420268,451,1,650.56,1
C420280,548,1,7502.0,3
C420281,367,1,47.07,1
C420291,785,1,1200.32,0
C420359,184,1,7502.0,1
C420372,607,1,15004.25,2
C420380,609,1,322.56,3
C420402,690,1,365.94,3
C420474,731,1,1200.32,3
C420533,357,1,1200.32,1
C420699,759,1,20.92,3
C420714,124,1,83.68,1
C420733,539,1,9450.0,2
C420774,542,1,20.92,3
C420895,639,1,60.6,3
C420907,851,1,650.56,0
C420954,731,1,896.0,3
C421033,305,1,1200.32,1
C421034,575,1,47.07,3
C421044,1066,1,365.94,0
C421088,155,1,1016.5,1
C421190,358,1,15.15,1
C421363,638,1,1050.0,3
C421390,606,1,2700.7200000000003,3
C421751,755,1,9602.72,2
C421763,454,1,7502.0,1
C421826,854,1,15004.25,2
C421917,633,1,40.66,3
C421919,971,1,162.64,0
C421946,667,1,83.68,3
C422076,576,1,47.07,3
C422113,659,1,650.56,3
C422114,358,1,83.68,1
C422121,1065,1,83.68,0
C422142,578,1,47.07,3
C422202,976,1,2700.7200000000003,0
C422243,905,1,365.94,0
C422471,846,1,300.08,0
C422499,214,1,60.6,1
C422512,362,1,15004.25,2
C422622,757,1,60.6,3
C422684,155,1,650.56,1
C422697,639,1,40.66,3
C422727,966,1,300.08,0
C422943,877,1,573.44,0
C422973,451,1,4801.28,1
C423066,611,1,5.23,3
C423230,816,1,2700.7200000000003,0
C423262,637,1,300.08,3
C423281,547,1,40.66,3
C423430,542,1,2400.68,3
C423549,155,1,322.56,1
C423619,426,1,650.56,1
C423646,357,1,46.92,1
C423664,542,1,896.0,3
C423734,388,1,322.56,1
C423777,690,1,1016.5,3
C423782,783,1,9450.0,2
C423882,975,1,4801.28,0
C423898,822,1,26250.0,2
C423917,641,1,20.92,3
C424026,393,1,300.08,1
C424065,609,1,896.0,3
C424336,154,1,650.56,1
C424407,879,1,7502.0,0
C424413,731,1,4801.28,3
C424416,762,1,1200.32,3
C424530,397,1,143.36,1
C424633,1028,1,1200.32,0
C424642,699,1,1050.0,3
C424783,520,1,5.23,3
C424860,1035,1,365.94,0
C424910,216,1,11.73,1
C424945,1000,1,9602.72,2
C424983,364,1,293.25,1
C425060,611,1,2700.7200000000003,3
C425204,479,1,2700.7200000000003,3
C425237,935,1,2700.7200000000003,0
C425309,972,1,5.23,0
C425336,540,1,5.23,3
C425412,549,1,1050.0,3
C425422,419,1,105.57,1
C425442,31,1,293.25,1
C425517,547,1,162.64,3
C425520,579,1,4801.28,3
C425560,480,1,35.84,3
C425602,357,1,4801.28,1
C425656,820,1,20.92,0
C425712,485,1,46.92,3
C425792,1064,1,40.66,0
C425857,609,1,300.08,3
C425890,663,1,5401.53,3
C425959,549,1,9602.72,2
C425976,851,1,35.84,0
C426029,606,1,322.56,3
C426067,62,1,26250.0,2
C426233,610,1,83.68,3
C426507,458,1,4801.28,1
C426645,335,1,136.35000000000002,1
C426658,515,1,573.44,3
C426847,669,1,2700.7200000000003,3
C427031,427,1,378.75,1
C427052,153,1,2700.7200000000003,1
C427107,185,1,2700.7200000000003,1
C427145,876,1,322.56,0
C427152,305,1,1016.5,1
C427163,690,1,300.08,3
C427172,944,1,130.75,0
C427276,787,1,47.07,0
C427296,1034,1,83.68,0
C427336,662,1,573.44,3
C427369,850,1,2700.7200000000003,0
C427519,484,1,1200.32,3
C427522,577,1,2700.7200000000003,3
C427540,1006,1,650.56,0
C427543,482,1,35.84,3
C427600,1034,1,300.08,0
C427657,611,1,20.92,3
C427706,1031,1,7502.0,0
C427938,635,1,40.66,3
C428001,1065,1,2400.68,0
C428079,906,1,40.66,0
C428126,882,1,4801.28,0
C428183,698,1,600.17,3
C428427,421,1,2700.7200000000003,1
C428552,1060,1,7502.0,0
C428646,1001,1,40.66,0
C428654,362,1,365.94,1
C428823,914,1,600.17,0
C428861,484,1,322.56,3
C429003,814,1,9450.0,2
C429037,185,1,4801.28,1
C429070,884,1,136.35000000000002,0
C429080,635,1,9602.72,2
C429122,937,1,2400.68,0
C429159,633,1,650.56,3
C429211,789,1,7502.0,0
C429244,760,1,60.6,3
C429302,639,1,7502.0,3
C429330,632,1,15004.25,2
C429460,818,1,187.68,0
C429664,911,1,130.75,0
C429808,2,1,293.25,1
C429836,1005,1,2700.7200000000003,0
C429978,1024,1,5401.53,0
C430043,723,1,600.17,3
C430098,998,1,7502.0,0
C430154,360,1,378.75,1
C430162,483,1,300.08,3
C430246,966,1,40.66,0
C430259,478,1,7502.0,1
C430318,845,1,300.08,0
C430326,574,1,365.94,3
C430449,489,1,600.17,3
C430505,479,1,300.08,3
C430573,913,1,2700.7200000000003,0
C430595,695,1,105.57,3
C430684,690,1,2700.7200000000003,3
C430733,604,1,40.66,3
C430739,758,1,1050.0,3
C430861,942,1,7502.0,0
C430893,904,1,11.73,0
C430930,361,1,365.94,1
C430931,936,1,365.94,0
C430942,637,1,1016.5,3
C430991,913,1,47.07,0
C431022,701,1,650.56,3
C431059,1066,1,7502.0,0
C431144,1004,1,5401.53,0
C431166,480,1,162.64,3
C431191,418,1,2700.7200000000003,1
C431209,911,1,896.0,0
C431293,816,1,20.92,0
C431302,939,1,7502.0,0
C431380,519,1,600.17,3
C431418,751,1,2700.7200000000003,3
C431425,670,1,47.07,3
C431441,488,1,2700.7200000000003,3
C431518,692,1,20.92,3
C431531,392,1,35.84,1
C431665,581,1,20.92,3
C431775,484,1,2700.7200000000003,3
C431917,456,1,26250.0,2
C431918,973,1,162.64,0
C431949,1062,1,2400.68,0
C431997,875,1,9450.0,2
C432132,574,1,7502.0,3
C432230,277,1,1200.32,1
C432239,1001,1,47.07,0
C432254,63,1,20.92,1
C432322,544,1,162.64,3
C432327,543,1,162.64,3
C432354,761,1,162.64,3
C432500,453,1,40.66,1
C432547,724,1,46.92,3
C432586,447,1,300.08,1
C432600,642,1,162.64,3
C432616,276,1,1200.32,1
C432617,454,1,40.66,1
C432705,577,1,47.07,3
C432805,420,1,40.66,1
C432820,942,1,143.36,0
C432883,512,1,322.56,3
C432915,543,1,20.92,3
C432981,360,1,650.56,1
C433016,1061,1,4200.0,0
C433283,602,1,1200.32,3
C433288,540,1,2400.68,3
C433344,659,1,5.23,3
C433359,997,1,40.66,0
C433438,545,1,83.68,3
C433452,577,1,4200.0,3
C433521,578,1,5401.53,3
C433574,184,1,4801.28,1
C433614,1035,1,11.73,0
C433627,726,1,60.6,3
C433680,1005,1,2700.7200000000003,0
C433794,62,1,2700.7200000000003,1
C433838,509,1,7502.0,3
C433910,606,1,1200.32,3
C433955,905,1,16800.0,2
C433980,510,1,1016.5,3
C434049,874,1,162.64,0
C434180,970,1,2700.7200000000003,0
C434239,946,1,300.08,0
C434306,666,1,4801.28,3
C434310,639,1,11.73,3
C434376,547,1,300.08,3
C434415,907,1,130.75,0
C434424,971,1,300.08,0
C434425,815,1,20.92,0
C434499,517,1,4200.0,3
C434528,542,1,9602.72,2
C434679,608,1,16800.0,2
C434695,727,1,7502.0,3
C434876,397,1,26250.0,2
C434898,790,1,4801.28,0
C435024,789,1,47.07,0
C435215,851,1,896.0,0
C435290,363,1,5.23,1
C435325,789,1,4801.28,0
C435500,394,1,9602.72,2
C435598,999,1,136.35000000000002,0
C435609,693,1,26250.0,2
C435683,456,1,35.84,1
C435702,913,1,143.36,0
C435704,155,1,136.35000000000002,1
C435821,727,1,2700.7200000000003,3
C435947,1,1,573.44,1
C435999,878,1,1200.32,0
C436002,603,1,4801.28,3
C436066,636,1,2700.7200000000003,3
C436084,667,1,35.84,3
C436242,636,1,9602.72,2
C436261,216,1,896.0,1
C436320,549,1,1050.0,3
C436444,1027,1,4801.28,0
C436520,642,1,1200.32,3
C436823,575,1,300.08,3
C436991,935,1,2700.7200000000003,0
C437012,451,1,1200.32,1
C437048,397,1,7502.0,1
C437097,970,1,1016.5,0
C437219,936,1,322.56,0
C437256,482,1,7502.0,1
C437332,882,1,1016.5,0
C437365,393,1,4801.28,1
C437466,600,1,1200.32,3
C437500,570,1,1200.32,3
C437560,848,1,2700.7200000000003,0
C437774,884,1,365.94,0
C437835,123,1,242.4,1
C437854,1066,1,60.6,0
C437895,669,1,2700.7200000000003,3
C437904,1058,1,4801.28,0
C437971,632,1,896.0,3
C438199,909,1,4801.28,0
C438201,1066,1,4801.28,0
C438205,662,1,11.73,3
C438270,661,1,5401.53,3
C438399,937,1,1200.32,0
C438444,699,1,896.0,3
C438477,732,1,7502.0,3
C438479,572,1,187.68,3
C438717,730,1,2700.7200000000003,3
C438874,762,1,20.92,3
C438901,817,1,1016.5,0
C439013,450,1,187.68,1
C439153,969,1,20.92,0
C439278,965,1,2700.7200000000003,0
C439382,945,1,4801.28,0
C439427,913,1,600.17,0
C439608,577,1,600.17,3
C439615,418,1,300.08,1
C439815,970,1,83.68,0
C439890,844,1,300.08,0
C440075,423,1,7502.0,1
C440086,577,1,600.17,3
C440142,607,1,40.66,3
C440278,447,1,9602.72,2
C440331,602,1,2400.68,3
C440338,695,1,40.66,3
C440346,632,1,4801.28,3
C440375,367,1,20.92,1
C440381,972,1,365.94,0
C440394,845,1,365.94,0
C440398,1063,1,83.68,0
C440430,906,1,5401.53,0
C440434,967,1,1200.32,0
C440438,642,1,1200.32,3
C440458,418,1,293.25,1
C440465,635,1,650.56,3
C440740,759,1,2700.7200000000003,3
C440824,366,1,162.64,1
C440865,1058,1,1050.0,0
C440942,153,1,300.08,1
C441016,758,1,4801.28,3
C441018,875,1,650.56,0
C441091,418,1,600.17,1
C441101,815,1,1200.32,0
C441145,665,1,7502.0,3
C441192,183,1,300.08,1
C441316,610,1,9602.72,2
C441476,1002,1,9602.72,2
C441501,1066,1,573.44,0
C441666,580,1,4801.28,3
C441674,1000,1,15004.25,2
C441685,816,1,5.23,0
C441769,854,1,130.75,0
C441778,724,1,573.44,3
C441796,541,1,573.44,3
C441859,945,1,4801.28,0
C441915,276,1,7502.0,1
C441921,972,1,365.94,0
C442061,484,1,322.56,3
C442075,362,1,300.08,1
C442106,1001,1,365.94,0
C442114,908,1,293.25,0
C442153,216,1,1200.32,1
C442156,638,1,4801.28,3
C442196,62,1,35.84,1
C442273,1062,1,2700.7200000000003,0
C442345,640,1,7502.0,3
C442388,512,1,5.23,3
C442553,697,1,130.75,3
C442655,453,1,378.75,1
C442760,877,1,650.56,0
C442861,541,1,4801.28,3
C442920,485,1,300.08,3
C442944,638,1,1050.0,3
C443035,513,1,9602.72,2
C443062,574,1,2400.68,3
C443379,155,1,365.94,1
C443511,489,1,20.92,3
C443584,367,1,162.64,1
C443596,579,1,896.0,3
C443673,910,1,5.23,0
C443765,976,1,4801.28,0
C443972,276,1,2400.68,1
C444020,574,1,365.94,3
C444045,660,1,4801.28,3
C444072,636,1,2400.68,3
C444281,124,1,1200.32,1
C444300,728,1,20.92,3
C444321,575,1,4801.28,3
C444377,727,1,162.64,3
C444465,303,1,5.23,1
C444546,632,1,35.84,3
C444548,669,1,2700.7200000000003,3
C444555,276,1,2700.7200000000003,1
C444663,640,1,162.64,3
C444681,789,1,1200.32,0
C444682,486,1,35.84,3
C444711,937,1,4801.28,0
C444744,790,1,35.84,0
C444785,362,1,300.08,1
C444790,458,1,46.92,1
C444844,396,1,7502.0,1
C444953,548,1,11.73,3
C445003,913,1,300.08,0
C445046,1056,1,2700.7200000000003,0
C445050,1026,1,15004.25,2
C445070,692,1,7502.0,3
C445111,760,1,300.08,3
C445201,975,1,4801.28,0
C445227,1006,1,322.56,0
C445328,1057,1,2700.7200000000003,0
C445359,729,1,47.07,3
C445416,602,1,293.25,3
C445433,845,1,136.35000000000002,0
C445456,884,1,9450.0,2
C445481,452,1,7502.0,1
C445482,762,1,83.68,3
C445507,782,1,7502.0,0
C445550,184,1,40.66,1
C445553,938,1,896.0,0
C445573,1058,1,300.08,0
C445589,877,1,293.25,0
C445602,423,1,83.68,1
C445635,823,1,2700.7200000000003,0
C445691,762,1,896.0,3
C445850,336,1,1016.5,1
C445882,814,1,4801.28,0
C445996,518,1,7502.0,3
C446256,610,1,300.08,3
C446263,851,1,4801.28,0
C446383,1027,1,2700.7200000000003,0
C446396,356,1,35.84,1
C446529,1028,1,5401.53,0
C446590,751,1,143.36,3
C446595,816,1,573.44,0
C446596,913,1,7502.0,0
C446604,550,1,1200.32,3
C446613,944,1,4801.28,0
C446632,1062,1,1200.32,0
C446782,906,1,15004.25,2
C446826,752,1,105.57,3
C447035,691,1,2400.68,3
C447217,2,1,16800.0,2
C447314,848,1,1200.32,0
C447387,849,1,130.75,0
C447429,511,1,365.94,3
C447594,974,1,293.25,0
C447598,699,1,650.56,3
C447712,1032,1,7502.0,0
C447739,817,1,1050.0,0
C447812,154,1,15.15,1
C447842,604,1,242.4,3
C447882,911,1,573.44,0
C447958,1004,1,162.64,0
C447967,907,1,15.15,0
C448000,659,1,60.6,3
C448002,581,1,136.35000000000002,3
C448086,973,1,242.4,0
C448238,185,1,35.84,1
C448425,609,1,896.0,3
C448514,937,1,896.0,0
C448570,550,1,1200.32,3
C448632,484,1,9450.0,2
C448700,422,1,20.92,1
C448745,601,1,26250.0,2
C448834,946,1,5401.53,0
C448843,940,1,2700.7200000000003,0
C448893,881,1,40.66,0
C448921,549,1,650.56,3
C449026,155,1,40.66,1
C449175,336,1,5401.53,1
C449182,365,1,300.08,1
